data.hora	ODBA
26/03/2019 20:50:30.000	0.0429424136801596
26/03/2019 20:55:30.000	0.0333158086969817
26/03/2019 21:00:30.000	0.0249757559777282
26/03/2019 21:05:30.000	0.0491715327580769
26/03/2019 21:10:30.000	0.0108893470366479
26/03/2019 21:15:30.000	0.0125927167493443
26/03/2019 21:20:30.000	0.0111843257188877
26/03/2019 21:25:30.000	0.0205608434716041
26/03/2019 21:30:30.000	0.0611274321743943
26/03/2019 21:35:30.000	0.0570900148185856
26/03/2019 21:40:30.000	0.030619840809699
26/03/2019 21:45:30.000	0.00848723895703545
26/03/2019 21:50:30.000	0.0129259125697934
26/03/2019 21:55:30.000	0.00909380114325535
26/03/2019 22:00:30.000	0.0110924547901791
26/03/2019 22:05:30.000	0.0107193977695567
26/03/2019 22:10:30.000	0.0208760200407603
26/03/2019 22:15:30.000	0.0134165740805765
26/03/2019 22:20:30.000	0.0124402889813205
26/03/2019 22:25:30.000	0.0135003397721742
26/03/2019 22:30:30.000	0.0180730600883471
26/03/2019 22:35:30.000	0.0150748384498993
26/03/2019 22:40:30.000	0.0105258702637355
26/03/2019 22:45:30.000	0.0113424522221499
26/03/2019 22:50:30.000	0.0126279077468204
26/03/2019 22:55:30.000	0.013196830526292
26/03/2019 23:00:30.000	0.0096844419888048
26/03/2019 23:05:30.000	0.0106237581597644
26/03/2019 23:10:30.000	0.0116353330079171
26/03/2019 23:15:30.000	0.0507303168512822
26/03/2019 23:20:30.000	0.0485571993386476
26/03/2019 23:25:30.000	0.0571948167826447
26/03/2019 23:30:30.000	0.136228060563124
26/03/2019 23:35:30.000	0.0240740490005403
26/03/2019 23:40:30.000	0.0148115801977775
26/03/2019 23:45:30.000	0.0120314554927607
26/03/2019 23:50:30.000	0.0120050919292242
26/03/2019 23:55:30.000	0.00880102710543314
27/03/2019 00:00:30.000	0.0104946150780696
27/03/2019 00:05:30.000	0.011169065328679
27/03/2019 00:10:30.000	0.0124660124174154
27/03/2019 00:15:30.000	0.012318593976119
27/03/2019 00:20:30.000	0.0218897067182217
27/03/2019 00:25:30.000	0.0139816420561363
27/03/2019 00:30:30.000	0.0107499799963488
27/03/2019 00:35:30.000	0.013905269524363
27/03/2019 00:40:30.000	0.00942107505920986
27/03/2019 00:45:30.000	0.00637280062466892
27/03/2019 00:50:30.000	0.013448447564177
27/03/2019 00:55:30.000	0.0207349734888453
27/03/2019 01:00:30.000	0.0133124151842894
27/03/2019 01:05:30.000	0.038380333370654
27/03/2019 01:10:30.000	0.0460275322414658
27/03/2019 01:15:30.000	0.0459747737695223
